@relation beansData

@attribute LENGTH REAL
@attribute BREADTH REAL
@attribute WIDTH REAL
@attribute NAME {BIG_DRUM,SMALL_DRUM,oloyin_beans,MILK_BEANS}

@data
9.17,4.26,7.48,MILK_BEANS
9.50,4.91,7.02,MILK_BEANS
9.65,4.88,7.55,MILK_BEANS
11.06,5.21,7.14,MILK_BEANS
8.90,3.98,7.53,MILK_BEANS
8.45,4.21,7.31,MILK_BEANS
9.83,4.61,7.11,MILK_BEANS
9.37,5.32,7.19,MILK_BEANS
11.63,5.66,7.58,MILK_BEANS
10.63,4.39,7.26,MILK_BEANS
9.91,4.3,7.22,MILK_BEANS
7.76,5.12,6.68,MILK_BEANS
10.29,5.23,7.40,MILK_BEANS
10.13,4.52,6.99,MILK_BEANS
10.01,5.12,7.65,MILK_BEANS
10.15,4.26,7.78,MILK_BEANS
10.30,4.61,6.59,MILK_BEANS
9.72,4.51,6.35,MILK_BEANS
8.30,4.33,6.47,MILK_BEANS
9.22,4.21,6.18,MILK_BEANS
9.95,4.32,6.37,MILK_BEANS
9.95,5.71,6.26,MILK_BEANS
8.22,5.81,6.10,MILK_BEANS
8.80,4.97,6.21,MILK_BEANS
8.78,5.61,6.01,MILK_BEANS
8.74,4.22,6.05,MILK_BEANS
10.15,4.39,6.17,MILK_BEANS
10.15,4.29,6.78,MILK_BEANS
9.95,3.97,7.03,MILK_BEANS
9.37,4.61,7.75,MILK_BEANS
9.77,5.27,6.56,MILK_BEANS
10.19,5.32,7.46,MILK_BEANS
8.73,5.31,7.10,MILK_BEANS
9.56,4.66,6.52,MILK_BEANS
13.85,4.89,7.01,MILK_BEANS
9.04,4.71,6.92,MILK_BEANS
9.93,4.61,5.99,MILK_BEANS
9.65,4.98,5.19,MILK_BEANS
10.66,4.21,5.91,MILK_BEANS
10.56,4.24,7.10,MILK_BEANS
8.07,5.99,6.36,MILK_BEANS
9.11,5.04,7.38,MILK_BEANS
9.71,4.33,6.43,MILK_BEANS
10.72,4.24,6.44,MILK_BEANS
11.44,5.24,6.75,MILK_BEANS
10.46,4.18,6.93,MILK_BEANS
8.98,4.45,6.89,MILK_BEANS
9.55,4.82,6.63,MILK_BEANS
10.41,4.49,5.89,MILK_BEANS
9.56,5.77,6.78,MILK_BEANS
9.51,4.12,6.88,MILK_BEANS
